Seed,Species,Shiny,EC,PID,Tera Type,HP,Atk,Def,SpA,SpD,Spe,Ability,Nature,Gender,Height,Weight,Scale,Drops
CD0A806F,Dondozo,No,EFA7EACA,0B323D24,Water,31,3,31,31,31,31,Water Veil,Careful,Male,125,158,81,8
CD19816E,Cetitan,No,EFB6EBC9,3F4117D6,Fire,31,31,30,31,31,31,Sheer Force,Mild,Male,76,27,252,8
CD274184,Cetitan,No,EFC4ABDF,5A426EDD,Rock,31,2,31,31,31,31,Sheer Force,Serious,Male,235,85,113,8
CD27A06D,Dondozo,No,EFC50AC8,56CAF6D5,Steel,31,31,31,31,31,1,Water Veil,Adamant,Male,108,118,79,8
CD570188,Cetitan,No,EFF46BE3,1900D932,Poison,31,23,31,31,31,31,Sheer Force,Hardy,Female,166,144,191,8
CD638087,Dondozo,No,F000EAE2,6713B1D6,Flying,11,31,31,31,31,31,Water Veil,Modest,Male,90,223,32,8
CD808185,Cetitan,No,F01DEBE0,E3BA86F7,Normal,31,31,31,6,31,31,Sheer Force,Quirky,Female,163,114,120,8
CD999376,Amoonguss,No,F036FDD1,3F99179D,Fairy,31,7,31,31,31,31,Regenerator,Careful,Female,98,30,134,8
CDA48183,Cetitan,No,F041EBDE,53D21B59,Ghost,31,28,31,31,31,31,Sheer Force,Careful,Male,187,224,230,8
CDAF067E,Farigiraf,No,F04C70D9,79D9169E,Flying,20,31,31,31,31,31,Sap Sipper,Careful,Male,220,114,55,8
CDB0269A,Farigiraf,No,F04D90F5,A564425F,Grass,19,31,31,31,31,31,Sap Sipper,Modest,Female,146,148,103,8
CDBA667B,Farigiraf,No,F057D0D6,CE6B3D12,Fairy,31,31,31,31,25,31,Sap Sipper,Quiet,Male,179,164,185,8
CDC64087,Dondozo,No,F063AAE2,DE7B9EBB,Flying,31,31,31,31,1,31,Water Veil,Jolly,Male,201,148,55,8
CDD3406F,Dondozo,No,F070AACA,2A8F9B83,Water,31,31,31,31,27,31,Water Veil,Impish,Female,146,153,175,8
CDDD016C,Cetitan,No,F07A6BC7,319517A0,Ghost,31,31,31,31,24,31,Sheer Force,Lonely,Male,66,65,158,8
CDE4A183,Cetitan,No,F0820BDE,531A379D,Water,31,31,31,31,31,31,Sheer Force,Lax,Male,120,106,208,8
CDF8BA23,Blissey,No,F096247E,C2D31BAC,Electric,31,31,15,31,31,31,Healer,Jolly,Female,47,144,179,8
CE01C184,Cetitan,No,F09F2BDF,DEC99750,Dark,31,31,31,20,31,31,Sheer Force,Lonely,Male,135,70,232,8
CE07416D,Cetitan,No,F0A4ABC8,D8C9ACB0,Steel,31,31,31,0,31,31,Sheer Force,Naive,Male,49,105,145,8
CE24C080,Dondozo,No,F0C22ADB,52E5ECB1,Fairy,31,31,31,7,31,31,Water Veil,Quiet,Male,80,169,175,8
CE6F0081,Dondozo,No,F10C6ADC,77B7983F,Psychic,31,31,31,31,19,31,Water Veil,Rash,Female,27,159,113,8
CE8B3702,Vaporeon,No,F128A15D,081E16CE,Ice,31,31,31,31,31,30,Hydration,Gentle,Male,183,141,181,8
CEC1C672,Farigiraf,No,F15F30CD,DF07D6F4,Psychic,24,31,31,31,31,31,Sap Sipper,Quirky,Male,103,91,184,8
CEC5417C,Cetitan,No,F162ABD7,D11FAF9F,Ground,31,31,31,31,31,31,Sheer Force,Sassy,Male,51,100,85,8
CED14687,Farigiraf,No,F16EB0E2,211719CF,Flying,16,31,31,31,31,31,Sap Sipper,Relaxed,Female,64,10,132,8
CEEDBA06,Blissey,No,F18B2461,6E20493D,Fighting,16,31,31,31,31,31,Healer,Docile,Female,52,193,143,8
CEF6BDA1,Amoonguss,No,F19427FC,9A1E7F65,Rock,31,5,31,31,31,31,Regenerator,Quiet,Female,163,137,79,8
CF109701,Vaporeon,No,F1AE015C,2152B393,Fire,31,31,31,9,31,31,Hydration,Impish,Male,177,139,153,8
CF31016B,Cetitan,No,F1CE6BC6,9F15D6F7,Bug,31,13,31,31,31,31,Sheer Force,Serious,Male,158,117,71,8
CF5C9306,Amoonguss,No,F1F9FD61,30FF42C8,Fighting,31,31,31,31,29,31,Regenerator,Lonely,Female,186,209,168,8
CF6F805C,Dondozo,No,F20CEAB7,74D95B6A,Ground,31,31,25,31,31,31,Water Veil,Rash,Male,161,43,160,8
CF80F700,Vaporeon,No,F21E615B,E234A91E,Bug,31,31,31,31,31,31,Hydration,Quirky,Male,109,137,140,8
CF828062,Dondozo,No,F21FEABD,E97B17A0,Normal,31,31,31,9,31,31,Water Veil,Quiet,Female,53,90,133,8
CF91C679,Farigiraf,No,F22F30D4,1E7DD83F,Ghost,8,31,31,31,31,31,Sap Sipper,Impish,Male,176,25,152,9
CF95E081,Dondozo,No,F2334ADC,0E031664,Ground,31,30,31,31,31,31,Water Veil,Timid,Female,183,39,175,8
CF9A36E2,Vaporeon,No,F237A13D,4B499942,Flying,31,12,31,31,31,31,Hydration,Quirky,Male,31,113,158,8
CFA9C183,Cetitan,No,F2472BDE,7E9E6FA2,Flying,31,31,31,31,31,19,Sheer Force,Adamant,Male,97,129,125,8
CFBA8682,Farigiraf,No,F257F0DD,C9AF971C,Fairy,31,31,31,31,27,31,Sap Sipper,Adamant,Female,122,24,234,8
CFC4806D,Dondozo,No,F261EAC8,D13DAB9A,Steel,31,31,31,31,31,11,Water Veil,Bashful,Male,224,99,56,8
CFD24176,Cetitan,No,F26FABD1,2C54969A,Fairy,31,31,31,31,1,31,Sheer Force,Rash,Male,165,111,121,8
CFE3E17E,Cetitan,No,F2814BD9,65E22870,Flying,31,31,31,31,31,31,Sheer Force,Serious,Female,231,111,78,8
CFEB416D,Cetitan,No,F288ABC8,88684F9B,Steel,31,31,9,31,31,31,Sheer Force,Careful,Female,134,163,138,8
D01F56FF,Vaporeon,No,F2BCC15A,3B721B72,Flying,31,15,31,31,31,31,Hydration,Impish,Female,104,150,27,8
D0465700,Vaporeon,No,F2E3C15B,DF15E613,Fighting,31,31,31,31,9,31,Hydration,Bashful,Male,175,134,148,8
D06B1183,Dondozo,No,F3087BDE,8C37C299,Dark,31,29,31,31,31,31,Water Veil,Timid,Female,215,177,137,8
D0883A00,Blissey,No,F325A45B,09867E8C,Electric,31,31,12,31,31,31,Healer,Relaxed,Female,172,199,119,8
D08E86D1,Farigiraf,No,F32BF12C,03145C0C,Electric,31,5,31,31,31,31,Sap Sipper,Hardy,Male,224,106,52,8
D090817D,Cetitan,No,F32DEBD8,2B2DA771,Ground,17,31,31,31,31,31,Sheer Force,Careful,Male,146,141,156,8
D099007D,Dondozo,No,F3366AD8,45331778,Ground,31,31,31,31,13,31,Water Veil,Impish,Male,75,236,104,8
D0AEC682,Farigiraf,No,F34C30DD,82375B9B,Grass,31,10,31,31,31,31,Sap Sipper,Hasty,Male,92,155,109,8
D0BE7707,Vaporeon,No,F35BE162,C0830A56,Flying,31,31,31,15,31,31,Hydration,Lax,Male,158,131,120,8
D0C90180,Cetitan,No,F3666BDB,04ED6CF8,Fairy,31,31,31,31,15,31,Sheer Force,Quirky,Female,127,80,152,8
D0CF4187,Cetitan,No,F36CABE2,FBE801AF,Flying,31,31,6,31,31,31,Sheer Force,Bold,Female,126,73,130,8
D0DE1373,Amoonguss,No,F37B7DCE,40AF56C0,Ice,31,31,31,31,15,31,Regenerator,Bold,Male,14,79,191,8
D0DE7305,Amoonguss,No,F37BDD60,402F0334,Normal,31,0,31,31,31,31,Regenerator,Lonely,Male,83,154,205,8
D0E4F36E,Amoonguss,No,F3825DC9,5A32DA16,Fire,31,31,31,9,31,31,Regenerator,Hasty,Male,158,214,210,8
D0E58684,Farigiraf,No,F382F0DF,56EB7540,Normal,31,31,31,5,31,31,Sap Sipper,Mild,Female,98,45,94,8
D1079379,Amoonguss,No,F3A4FDD4,DD6DF75D,Normal,31,31,31,31,3,31,Regenerator,Mild,Female,89,145,101,8
D121536E,Amoonguss,No,F3BEBDC9,628FB746,Fire,27,31,31,31,31,31,Regenerator,Docile,Male,240,141,195,8
D150817F,Cetitan,No,F3EDEBDA,298598AE,Flying,31,26,31,31,31,31,Sheer Force,Gentle,Female,203,136,143,8
D1738088,Dondozo,No,F410EAE3,ADA32FD4,Poison,31,31,31,31,31,22,Water Veil,Naughty,Female,177,96,136,8
D18CC6B3,Farigiraf,No,F42A310E,F934FAEF,Ice,31,31,31,31,31,25,Sap Sipper,Brave,Female,106,106,121,8
D18E4081,Dondozo,No,F42BAADC,FF3AF169,Fire,31,31,31,4,31,31,Water Veil,Bashful,Female,42,114,21,8
D18FC683,Farigiraf,No,F42D30DE,FD345ADC,Psychic,14,31,31,31,31,31,Sap Sipper,Bold,Female,38,110,133,8
D19C067D,Farigiraf,No,F43970D8,3845989C,Ground,2,31,31,31,31,31,Sap Sipper,Naive,Female,201,158,138,8
D1A2E182,Cetitan,No,F4404BDD,71D816FC,Water,31,31,31,17,31,31,Sheer Force,Naive,Male,127,166,28,8
D1AEE674,Farigiraf,No,F44C50CF,81D5CE88,Dragon,31,31,13,31,31,31,Sap Sipper,Mild,Female,225,126,149,8
D1D01183,Dondozo,No,F46D7BDE,27D37B1F,Electric,31,18,31,31,31,31,Water Veil,Bold,Male,75,109,231,8
D1DD8073,Dondozo,No,F47AEACE,361716B0,Ice,31,31,31,31,22,31,Water Veil,Quiet,Female,130,169,30,8
D1DE607F,Dondozo,No,F47BCADA,3F933AE0,Flying,31,31,31,31,31,20,Water Veil,Serious,Female,81,26,125,8
D1F24087,Dondozo,No,F48FAAE2,AF317C13,Flying,8,31,31,31,31,31,Water Veil,Lax,Male,88,134,146,8
D1FB4684,Farigiraf,No,F498B0DF,CB215979,Water,31,31,31,14,31,31,Sap Sipper,Quiet,Female,84,120,116,8
D1FD067F,Farigiraf,No,F49A70DA,B422B49B,Flying,31,31,31,31,31,10,Sap Sipper,Calm,Female,109,48,17,8
D2230188,Cetitan,No,F4C06BE3,6A685757,Poison,31,31,31,12,31,31,Sheer Force,Rash,Male,94,36,100,8
D2499D85,Amoonguss,No,F4E707E0,048E5A02,Normal,31,31,31,31,25,31,Regenerator,Calm,Female,87,67,241,8
D26F4078,Dondozo,No,F50CAAD3,793658B1,Fighting,24,31,31,31,31,31,Water Veil,Serious,Female,180,32,119,8
D27C4063,Dondozo,No,F519AABE,B5495A58,Ice,31,12,31,31,31,31,Water Veil,Gentle,Female,107,208,85,8
D280B700,Vaporeon,No,F51E215B,E9944C13,Poison,31,31,10,31,31,31,Hydration,Careful,Male,193,114,127,8
D2930182,Cetitan,No,F5306BDD,2AEA69FE,Normal,31,31,31,18,31,31,Sheer Force,Lax,Male,102,101,133,8
D29B0080,Dondozo,No,F5386ADB,4AED6228,Steel,0,31,31,31,31,31,Water Veil,Gentle,Female,134,144,155,8
D2A14080,Dondozo,No,F53EAADB,61FE70A6,Bug,12,31,31,31,31,31,Water Veil,Bold,Female,105,158,177,8
D311E67F,Farigiraf,No,F5AF50DA,231258B5,Flying,27,31,31,31,31,31,Sap Sipper,Modest,Male,122,99,172,8
D31F9376,Amoonguss,No,F5BCFDD1,3BC92E51,Fairy,21,31,31,31,31,31,Regenerator,Timid,Female,154,100,122,8
D3257304,Amoonguss,No,F5C2DD5F,514CFD5B,Electric,0,31,31,31,31,31,Regenerator,Docile,Male,200,68,70,8
D35A8681,Farigiraf,No,F5F7F0DC,4F4CF317,Steel,31,31,31,31,31,21,Sap Sipper,Naive,Female,188,116,111,8
D36A8085,Dondozo,No,F607EAE0,8F5AFAA3,Normal,31,31,31,10,31,31,Water Veil,Quirky,Female,135,159,210,8
D37A7A04,Blissey,No,F617E45F,CD025DF1,Fairy,31,31,31,29,31,31,Healer,Naughty,Female,152,201,149,8
D3886085,Dondozo,No,F625CAE0,05809AAD,Normal,31,31,17,31,31,31,Water Veil,Impish,Female,141,50,119,8
D38A817A,Cetitan,No,F627EBD5,10029BBB,Ice,31,31,5,31,31,31,Sheer Force,Rash,Male,121,178,155,8
D38CFA00,Blissey,No,F62A645B,F7A3B7EF,Dragon,31,28,31,31,31,31,Healer,Serious,Female,51,175,91,8
D39D5374,Amoonguss,No,F63ABDCF,315A2E29,Dragon,9,31,31,31,31,31,Regenerator,Brave,Male,180,109,246,8
D3B60182,Cetitan,No,F6536BDD,9E21EF7A,Ice,31,31,6,31,31,31,Sheer Force,Quiet,Female,70,148,146,8
D3D33A04,Blissey,No,F670A45F,2A6898B0,Dark,11,31,31,31,31,31,Healer,Mild,Female,180,185,85,8
D3F94684,Farigiraf,No,F696B0DF,C0E35BB9,Fairy,31,31,31,31,31,14,Sap Sipper,Relaxed,Female,166,56,37,8
D3FEC184,Cetitan,No,F69C2BDF,BEF126D0,Dark,31,31,31,13,31,31,Sheer Force,Jolly,Female,77,131,22,8
D407817B,Cetitan,No,F6A4EBD6,E30656A4,Ground,31,31,31,31,29,31,Sheer Force,Hardy,Female,106,190,102,8
D4141184,Dondozo,No,F6B17BDF,1CD759DD,Electric,31,31,31,31,31,8,Water Veil,Impish,Male,110,77,167,8
D437804D,Dondozo,No,F6D4EAA8,A33819B8,Steel,31,21,31,31,31,31,Water Veil,Hasty,Female,173,96,33,8
D43CC188,Cetitan,No,F6DA2BE3,BE3AB2C6,Poison,31,31,31,31,0,31,Sheer Force,Quiet,Male,51,42,43,8
D454467F,Farigiraf,No,F6F1B0DA,1BE4EEE7,Flying,31,31,31,31,18,31,Sap Sipper,Lax,Female,167,171,7,8
D4587708,Vaporeon,No,F6F5E163,4B34E7E8,Poison,31,31,15,31,31,31,Hydration,Mild,Male,106,94,48,8
D47E8077,Dondozo,No,F71BEAD2,C7085872,Water,31,24,31,31,31,31,Water Veil,Adamant,Female,96,102,49,8
D4860183,Cetitan,No,F7236BDE,E5979690,Dark,31,31,3,31,31,31,Sheer Force,Bashful,Male,143,167,178,8
D4880685,Farigiraf,No,F72570E0,0D98D878,Normal,31,31,20,31,31,31,Sap Sipper,Impish,Male,139,41,63,8
D48C8180,Cetitan,No,F729EBDB,FFA0D967,Ghost,31,31,31,31,22,31,Sheer Force,Brave,Female,104,41,187,8
D48D867F,Farigiraf,No,F72AF0DA,FB958FB6,Flying,31,13,31,31,31,31,Sap Sipper,Modest,Female,233,166,6,8
D4A4A180,Cetitan,No,F7420BDB,5F35FA43,Poison,31,31,31,31,31,16,Sheer Force,Rash,Male,118,221,39,8
D4A6D187,Dondozo,No,F7443BE2,6673D876,Flying,27,31,31,31,31,31,Water Veil,Jolly,Male,176,218,76,8
D4A72084,Dondozo,No,F7448ADF,6138DB6E,Ice,31,31,31,31,9,31,Water Veil,Bold,Female,168,151,159,8
D4A8A682,Farigiraf,No,F74610DD,8F3D7C65,Rock,31,19,31,31,31,31,Sap Sipper,Sassy,Male,71,46,156,8
D4AD5705,Vaporeon,No,F74AC160,7873485D,Normal,31,16,31,31,31,31,Hydration,Bold,Male,161,165,86,8
D4D1C076,Dondozo,No,F76F2AD1,2A71F034,Fairy,31,31,31,31,31,7,Water Veil,Sassy,Female,151,66,24,8
D4DB004E,Dondozo,No,F7786AA9,517917A7,Fire,31,31,31,31,1,31,Water Veil,Modest,Female,189,199,39,8
D4DB16EF,Vaporeon,No,F778814A,511EA83C,Water,31,31,31,31,31,25,Hydration,Timid,Male,152,162,159,8
D4EED184,Dondozo,No,F78C3BDF,8642DBBB,Ghost,9,31,31,31,31,31,Water Veil,Calm,Female,154,74,152,8
D4F1BA04,Blissey,No,F78F245F,AAEFA7C5,Rock,25,31,31,31,31,31,Healer,Bold,Female,221,209,157,8
D503C186,Cetitan,No,F7A12BE1,F12D5A77,Fighting,31,14,31,31,31,31,Sheer Force,Adamant,Male,113,167,141,9
D5224088,Dondozo,No,F7BFAAE3,734BE549,Poison,31,28,31,31,31,31,Water Veil,Rash,Female,29,89,244,8
D5413A00,Blissey,No,F7DEA45B,E7091960,Normal,31,31,31,18,31,31,Healer,Adamant,Female,107,142,129,8
D54B5365,Amoonguss,No,F7E8BDC0,0EB259AC,Normal,31,31,31,31,31,0,Regenerator,Docile,Female,62,53,174,9
D5512182,Cetitan,No,F7EE8BDD,2784FC7D,Water,31,31,31,31,21,31,Sheer Force,Mild,Male,43,191,111,8
D57EC17D,Cetitan,No,F81C2BD8,C524188E,Ground,31,31,16,31,31,31,Sheer Force,Rash,Male,40,118,101,8
D5802085,Dondozo,No,F81D8AE0,EC3A19B3,Normal,31,31,31,12,31,31,Water Veil,Gentle,Female,95,146,231,8
D583807D,Dondozo,No,F820EAD8,F2B5EDC3,Ground,31,31,19,31,31,31,Water Veil,Hasty,Female,172,98,72,8
D584E672,Farigiraf,No,F82250CD,DD2B97A0,Psychic,31,31,31,31,6,31,Sap Sipper,Adamant,Male,183,108,158,8
D597467F,Farigiraf,No,F834B0DA,1FBBB589,Flying,31,31,31,31,24,31,Sap Sipper,Mild,Female,53,106,116,8
D5FE9A01,Blissey,No,F89C045C,C64F57E6,Bug,31,31,31,31,11,31,Healer,Lonely,Female,40,162,69,8
D5FF8084,Dondozo,No,F89CEADF,C2B613D1,Fairy,31,31,31,31,31,3,Water Veil,Docile,Female,146,140,49,8
D60D3300,Amoonguss,No,F8AA9D5B,F697EB8C,Electric,31,31,31,31,31,26,Regenerator,Naughty,Female,81,150,156,9
D6290052,Dondozo,No,F8C66AAD,86F5040E,Psychic,19,31,31,31,31,31,Water Veil,Calm,Male,118,86,116,8
D62D3A01,Blissey,No,F8CAA45C,76D7F58A,Water,31,31,31,31,10,31,Healer,Timid,Female,205,120,138,8
D6368080,Dondozo,No,F8D3EADB,A4F5CAEF,Dragon,31,31,31,31,31,31,Water Veil,Jolly,Male,161,230,142,8
D636C077,Dondozo,No,F8D42AD2,A3F757B0,Water,31,31,31,31,12,31,Water Veil,Hardy,Female,113,103,20,8
D639C181,Cetitan,No,F8D72BDC,C8006C29,Fire,31,31,31,5,31,31,Sheer Force,Serious,Male,247,35,114,8
D651C053,Dondozo,No,F8EF2AAE,27A232CD,Ice,8,31,31,31,31,31,Water Veil,Lax,Male,5,131,136,8
D6604071,Dondozo,No,F8FDAACC,69B218D0,Electric,31,31,31,31,31,29,Water Veil,Calm,Female,86,180,170,8
D685A1A0,Cetitan,No,F9230BFB,D8DBDC1E,Rock,31,31,31,31,31,31,Sheer Force,Hasty,Male,91,129,19,8
D6A28181,Cetitan,No,F93FEBDC,757857FC,Poison,31,12,31,31,31,31,Sheer Force,Sassy,Male,61,204,174,8
D6A78074,Dondozo,No,F944EACF,6176AD5A,Dragon,31,10,31,31,31,31,Water Veil,Quirky,Male,223,143,26,8
D6CFE176,Cetitan,No,F96D4BD1,FFA792E4,Fairy,31,13,31,31,31,31,Sheer Force,Relaxed,Male,85,120,192,8
D6F1BD86,Amoonguss,No,F98F27E1,A921DB75,Fighting,31,31,31,14,31,31,Regenerator,Bold,Male,51,173,71,8
D763817A,Cetitan,No,FA00EBD5,6FCE2CFE,Bug,31,31,31,31,31,9,Sheer Force,Relaxed,Male,143,164,52,8
D77AC187,Cetitan,No,FA182BE2,D2E53DCD,Flying,27,31,31,31,31,31,Sheer Force,Timid,Male,101,74,39,8
D78A8188,Cetitan,No,FA27EBE3,1483581B,Poison,31,14,31,31,31,31,Sheer Force,Rash,Female,100,150,117,9
D7A6FD76,Amoonguss,No,FA4467D1,632199D9,Fairy,12,31,31,31,31,31,Regenerator,Gentle,Male,32,110,46,8
D7A90074,Dondozo,No,FA466ACF,86A45AB3,Dragon,31,6,31,31,31,31,Water Veil,Gentle,Male,67,116,236,8
D7B77D85,Amoonguss,No,FA54E7E0,9D3257D9,Normal,31,31,6,31,31,31,Regenerator,Hardy,Male,127,116,106,8
D7D2C059,Dondozo,No,FA702AB4,334F5974,Normal,31,23,31,31,31,31,Water Veil,Quiet,Female,237,156,22,8
D803C078,Dondozo,No,FAA12AD3,F6861743,Flying,31,20,31,31,31,31,Water Veil,Impish,Female,37,39,128,8
D82B8673,Farigiraf,No,FAC8F0CE,95C9789D,Ice,31,31,31,27,31,31,Sap Sipper,Lonely,Male,79,152,134,9
D84C8681,Farigiraf,No,FAE9F0DC,015F5BBA,Psychic,23,31,31,31,31,31,Sap Sipper,Gentle,Female,117,58,141,8
D851006D,Dondozo,No,FAEE6AC8,2B61D8C8,Steel,31,31,31,12,31,31,Water Veil,Sassy,Male,197,221,109,8
D851C17C,Cetitan,No,FAEF2BD7,2E665B91,Bug,31,31,31,31,31,31,Sheer Force,Lax,Male,100,101,133,8
D85D407F,Dondozo,No,FAFAAADA,3C64584C,Poison,23,31,31,31,31,31,Water Veil,Jolly,Male,38,124,132,9
D865A681,Farigiraf,No,FB0310DC,5DF99CC7,Ghost,31,31,20,31,31,31,Sap Sipper,Mild,Male,137,181,77,8
D8734684,Farigiraf,No,FB10B0DF,B48872F8,Electric,13,31,31,31,31,31,Sap Sipper,Lonely,Female,179,113,140,8
D889816B,Cetitan,No,FB26EBC6,0E236852,Bug,31,31,31,31,10,31,Sheer Force,Naive,Male,60,72,150,8
D898A179,Cetitan,No,FB360BD4,52B6DA71,Fighting,18,31,31,31,31,31,Sheer Force,Impish,Female,165,108,111,8
D8A04183,Cetitan,No,FB3DABDE,71390DAC,Electric,31,31,31,31,29,31,Sheer Force,Bashful,Male,102,40,6,8
D8A18677,Farigiraf,No,FB3EF0D2,6E34B95F,Grass,31,31,17,31,31,31,Sap Sipper,Gentle,Female,210,64,91,8
D8B80082,Dondozo,No,FB556ADD,D054579D,Ground,31,31,0,31,31,31,Water Veil,Lax,Male,90,209,192,8
D8C1C04E,Dondozo,No,FB5F2AA9,EEDF9649,Fire,31,3,31,31,31,31,Water Veil,Docile,Female,224,71,135,8
D8EAD700,Vaporeon,No,FB88415B,9AAEF0E7,Ghost,11,31,31,31,31,31,Hydration,Serious,Male,73,130,241,9
D8F8817E,Cetitan,No,FB95EBD9,D21AAE50,Ground,7,31,31,31,31,31,Sheer Force,Mild,Male,220,126,146,8
D920067F,Farigiraf,No,FBBD70DA,6EE518C8,Poison,20,31,31,31,31,31,Sap Sipper,Naive,Female,137,86,96,8
D929F6EC,Vaporeon,No,FBC76147,8E2D7566,Ghost,31,31,12,31,31,31,Hydration,Jolly,Male,130,204,227,8
D9439301,Amoonguss,No,FBE0FD5C,F42926F6,Dragon,31,24,31,31,31,31,Regenerator,Sassy,Female,32,165,169,9
D9464183,Cetitan,No,FBE3ABDE,E7700B4B,Grass,2,31,31,31,31,31,Sheer Force,Brave,Male,175,155,110,8
D9470174,Cetitan,No,FBE46BCF,E26D5773,Dragon,31,27,31,31,31,31,Sheer Force,Modest,Female,152,100,112,8
D9520688,Farigiraf,No,FBEF70E3,3685A5FD,Poison,31,31,31,31,31,20,Sap Sipper,Timid,Female,191,204,45,8
D9665188,Dondozo,No,FC03BBE3,674BF123,Poison,31,31,20,31,31,31,Water Veil,Hasty,Male,202,127,96,9
D997C086,Dondozo,No,FC352AE1,26414CAF,Fighting,31,31,31,31,5,31,Water Veil,Jolly,Female,211,226,138,9
D9999DD1,Amoonguss,No,FC37082C,4CE32F77,Electric,31,31,31,28,31,31,Regenerator,Jolly,Female,195,227,31,8
D99BD6D9,Vaporeon,No,FC394134,5604DBA5,Fighting,31,31,25,31,31,31,Hydration,Bashful,Male,76,163,120,8
D99EE064,Dondozo,No,FC3C4ABF,4ACC171C,Steel,31,31,31,8,31,31,Water Veil,Modest,Female,23,186,204,8
D9A18687,Farigiraf,No,FC3EF0E2,6D54D880,Flying,31,31,31,19,31,31,Sap Sipper,Naughty,Female,108,187,163,8
D9C6D303,Amoonguss,No,FC643D5E,E9B6970D,Psychic,31,31,31,20,31,31,Regenerator,Lax,Male,97,164,171,8
D9E30180,Cetitan,No,FC806BDB,731E9B15,Fighting,31,31,13,31,31,31,Sheer Force,Sassy,Female,100,181,186,8
D9F58184,Cetitan,No,FC92EBDF,9D2B5977,Fire,13,31,31,31,31,31,Sheer Force,Lax,Male,69,178,231,8
DA168083,Dondozo,No,FCB3EADE,27525710,Dark,31,31,31,9,31,31,Water Veil,Careful,Female,27,156,125,8
DA1D8080,Dondozo,No,FCBAEADB,3B5CA9E8,Steel,31,31,31,31,9,31,Water Veil,Serious,Female,23,121,46,9
DA320687,Farigiraf,No,FCCF70E2,B59158A0,Flying,31,29,31,31,31,31,Sap Sipper,Sassy,Male,102,181,199,8
DA39C080,Dondozo,No,FCD72ADB,CC83F544,Ground,31,29,31,31,31,31,Water Veil,Relaxed,Female,128,110,166,8
DA404686,Farigiraf,No,FCDDB0E1,EE195B2B,Fighting,31,31,31,31,23,31,Sap Sipper,Quiet,Male,120,110,125,8
DA4B0687,Farigiraf,No,FCE870E2,111F7609,Flying,31,31,31,31,31,7,Sap Sipper,Naive,Female,98,142,82,8
DA644684,Farigiraf,No,FD01B0DF,5E39D68D,Psychic,31,31,7,31,31,31,Sap Sipper,Gentle,Male,148,71,158,8
DA6F8083,Dondozo,No,FD0CEADE,83386C39,Water,17,31,31,31,31,31,Water Veil,Docile,Male,71,65,129,8
DA828686,Farigiraf,No,FD1FF0E1,F7CFDB41,Fighting,31,31,31,31,31,31,Sap Sipper,Lax,Female,242,149,103,8
DAA40082,Dondozo,No,FD416ADD,5DFA1913,Flying,31,31,31,31,31,9,Water Veil,Quiet,Male,163,108,180,8
DABFB703,Vaporeon,No,FD5D215E,C4C4BC1F,Dark,31,4,31,31,31,31,Hydration,Impish,Male,83,96,140,8
DAD46164,Cetitan,No,FD71CBBF,1F327DD5,Ground,31,9,31,31,31,31,Sheer Force,Quirky,Female,194,234,148,8
DAD9C080,Dondozo,No,FD772ADB,4CB7FA24,Ground,31,31,31,31,31,25,Water Veil,Serious,Male,57,113,94,8
DB024686,Farigiraf,No,FD9FB0E1,F57F31A8,Fighting,31,31,31,16,31,31,Sap Sipper,Serious,Female,77,212,199,8
DB4116F6,Vaporeon,No,FDDE8151,E879DFFF,Fairy,31,19,31,31,31,31,Hydration,Impish,Female,64,137,70,8
DB43016F,Cetitan,No,FDE06BCA,F031F0D5,Water,31,24,31,31,31,31,Sheer Force,Modest,Male,136,168,25,8
DB4F56F1,Vaporeon,No,FDECC14C,017A723E,Electric,23,31,31,31,31,31,Hydration,Brave,Male,109,185,182,8
DB580183,Cetitan,No,FDF56BDE,4C4CBD9F,Fighting,31,31,31,8,31,31,Sheer Force,Mild,Male,73,130,226,8
DB615A03,Blissey,No,FDFEC45E,696A6B41,Fighting,31,31,20,31,31,31,Healer,Bashful,Female,104,130,52,8
DBA3807F,Dondozo,No,FE40EADA,731AB3D7,Poison,29,31,31,31,31,31,Water Veil,Quiet,Female,148,128,206,8
DBB06186,Cetitan,No,FE4DCBE1,AEA79ABE,Fighting,21,31,31,31,31,31,Sheer Force,Sassy,Male,66,146,162,8
DBB82673,Farigiraf,No,FE5590CE,CDAE1B39,Ice,16,31,31,31,31,31,Sap Sipper,Lax,Female,168,71,105,8
DBD5817B,Cetitan,No,FE72EBD6,1AD1FE89,Fire,31,31,31,28,31,31,Sheer Force,Rash,Female,119,143,152,8
DBE10178,Cetitan,No,FE7E6BD3,68DFF84C,Flying,31,31,31,31,31,13,Sheer Force,Quiet,Male,164,129,17,8
DC3CF6F5,Vaporeon,No,FEDA6150,C69897BA,Dark,27,31,31,31,31,31,Hydration,Sassy,Male,41,140,124,8
DC5E8182,Cetitan,No,FEFBEBDD,4DE70F6F,Dragon,31,31,31,31,27,31,Sheer Force,Sassy,Female,62,105,174,8
DC6FFA08,Blissey,No,FF0D6463,8A4DF772,Poison,4,31,31,31,31,31,Healer,Mild,Female,92,85,21,8
DC7C0175,Cetitan,No,FF196BD0,C4061758,Dark,31,31,31,31,16,31,Sheer Force,Serious,Female,11,104,130,8
DCCAC680,Farigiraf,No,FF6830DB,1F515C71,Fairy,31,31,31,31,31,30,Sap Sipper,Hasty,Male,17,39,185,8
